"name" "chrom" "strand" "txStart" "txEnd" "cdsStart" "cdsEnd" "name2" "width"
"NR_046461" "chr13" "+" 21872263 21967061 21967061 21967061 "MIPEPP3" 94798
"NM_001195296" "chr14" "+" 37667117 38020464 37717093 38016176 "MIPOL1" 353347
"NR_029515" "chr11" "-" 122022936 122023016 122023016 122023016 "MIR100" 80
"NR_137179" "chr11" "-" 121959810 122293579 122293579 122293579 "MIR100HG" 333769
"NR_029516" "chr1" "-" 65524116 65524191 65524191 65524191 "MIR101-1" 75
"NR_029836" "chr9" "+" 4850296 4850375 4850375 4850375 "MIR101-2" 79
"NR_029520" "chr5" "-" 167987900 167987978 167987978 167987978 "MIR103A1" 78
"NR_029519" "chr20" "+" 3898140 3898218 3898218 3898218 "MIR103A2" 78
"NR_031721" "chr5" "+" 167987908 167987970 167987970 167987970 "MIR103B1" 62
"NR_031722" "chr20" "-" 3898148 3898210 3898210 3898210 "MIR103B2" 62
"NR_029521" "chrX" "-" 151560690 151560771 151560771 151560771 "MIR105-1" 81
"NR_029522" "chrX" "-" 151562883 151562964 151562964 151562964 "MIR105-2" 81
"NR_029523" "chrX" "-" 133304227 133304308 133304308 133304308 "MIR106A" 81
"NR_029831" "chr7" "-" 99691615 99691697 99691697 99691697 "MIR106B" 82
"NR_029524" "chr10" "-" 91352503 91352584 91352584 91352584 "MIR107" 81
"NR_029608" "chr17" "-" 46657199 46657309 46657309 46657309 "MIR10A" 110
"NR_029609" "chr2" "+" 177015030 177015140 177015140 177015140 "MIR10B" 110
"NR_029780" "chr20" "+" 61151512 61151583 61151583 61151583 "MIR1-1" 71
"NR_031589" "chr12" "-" 120151438 120151529 120151529 120151529 "MIR1178" 91
"NR_031590" "chr15" "+" 89151337 89151428 89151428 89151428 "MIR1179" 91
"NR_031591" "chr17" "-" 19247818 19247887 19247887 19247887 "MIR1180" 69
"NR_031592" "chr19" "-" 10514133 10514214 10514214 10514214 "MIR1181" 81
"NR_031593" "chr1" "-" 231155573 231155670 231155670 231155670 "MIR1182" 97
"NR_031594" "chr7" "+" 21510675 21510764 21510764 21510764 "MIR1183" 89
"NR_036049" "chrX" "-" 154115634 154115733 154115733 154115733 "MIR1184-1" 99
"NR_036259" "chrX" "-" 154115634 154115733 154115733 154115733 "MIR1184-2" 99
"NR_036260" "chrX" "-" 154115634 154115733 154115733 154115733 "MIR1184-3" 99
"NR_031575" "chr14" "+" 101509313 101509398 101509398 101509398 "MIR1185-1" 85
"NR_031571" "chr14" "+" 101510534 101510619 101510619 101510619 "MIR1185-2" 85
"NR_036132" "chr14" "+" 101496388 101496466 101496466 101496466 "MIR1193" 78
"NR_031713" "chr14" "+" 101491900 101491988 101491988 101491988 "MIR1197" 88
"NR_106715" "chr19" "+" 14184172 14184291 14184291 14184291 "MIR1199" 119
"NM_001302812" "chr20" "+" 61147659 61167971 61150864 61167884 "MIR1-1HG" 20312
"NR_029662" "chr18" "-" 19408964 19409049 19409049 19409049 "MIR1-2" 85
"NR_031604" "chr7" "-" 36958961 36959037 36959037 36959037 "MIR1200" 76
"NR_031606" "chr6" "+" 156267930 156268013 156268013 156268013 "MIR1202" 83
"NR_031607" "chr17" "-" 46233788 46233873 46233873 46233873 "MIR1203" 85
"NR_031609" "chr8" "+" 128808207 128808274 128808274 128808274 "MIR1204" 67
"NR_031610" "chr8" "+" 128972878 128972941 128972941 128972941 "MIR1205" 63
"NR_031611" "chr8" "+" 129021143 129021202 129021202 129021202 "MIR1206" 59
"NR_031612" "chr8" "+" 129061397 129061484 129061484 129061484 "MIR1207" 87
"NR_031613" "chr8" "+" 129162361 129162434 129162434 129162434 "MIR1208" 73
"NR_029667" "chr18" "+" 56118305 56118390 56118390 56118390 "MIR122" 85
"NR_030410" "chr3" "+" 183959192 183959277 183959277 183959277 "MIR1224" 85
"NR_030646" "chr16" "-" 2140195 2140285 2140285 2140285 "MIR1225" 90
"NR_031595" "chr3" "+" 47891044 47891119 47891119 47891119 "MIR1226" 75
"NR_031596" "chr19" "-" 2234060 2234148 2234148 2234148 "MIR1227" 88
"NR_031597" "chr12" "+" 57588286 57588359 57588359 57588359 "MIR1228" 73
"NR_031598" "chr5" "-" 179225277 179225346 179225346 179225346 "MIR1229" 69
"NR_031599" "chr1" "+" 201777738 201777830 201777830 201777830 "MIR1231" 92
"NR_036050" "chr15" "-" 34674269 34674351 34674351 34674351 "MIR1233-1" 82
"NR_036261" "chr15" "-" 34674269 34674351 34674351 34674351 "MIR1233-2" 82
"NR_031600" "chr6" "-" 33285441 33285461 33285461 33285461 "MIR1234" 20
"NR_031601" "chr6" "-" 31924615 31924717 31924717 31924717 "MIR1236" 102
"NR_031602" "chr11" "+" 64136073 64136175 64136175 64136175 "MIR1237" 102
"NR_031603" "chr19" "+" 10662797 10662880 10662880 10662880 "MIR1238" 83
"NR_029668" "chr8" "-" 9760897 9760982 9760982 9760982 "MIR124-1" 85
"NR_029669" "chr8" "+" 65291705 65291814 65291814 65291814 "MIR124-2" 109
"NR_109792" "chr8" "+" 65285884 65300061 65300061 65300061 "MIR124-2HG" 14177
"NR_031641" "chr4" "+" 114028018 114028111 114028111 114028111 "MIR1243" 93
"NR_029670" "chr20" "+" 61809851 61809938 61809938 61809938 "MIR124-3" 87
"NR_036052" "chr2" "+" 232578023 232578105 232578105 232578105 "MIR1244-1" 82
"NR_036262" "chr2" "+" 232578023 232578105 232578105 232578105 "MIR1244-2" 82
"NR_036263" "chr2" "+" 232578023 232578105 232578105 232578105 "MIR1244-3" 82
"NR_128710" "chr2" "+" 232578023 232578105 232578105 232578105 "MIR1244-4" 82
"NR_031647" "chr2" "+" 189842817 189842886 189842886 189842886 "MIR1245A" 69
"NR_039947" "chr2" "-" 189842819 189842887 189842887 189842887 "MIR1245B" 68
"NR_031648" "chr2" "-" 177465707 177465780 177465780 177465780 "MIR1246" 73
"NR_031649" "chr14" "-" 102026623 102026759 102026759 102026759 "MIR1247" 136
"NR_031650" "chr3" "+" 186504460 186504566 186504566 186504566 "MIR1248" 106
"NR_031651" "chr22" "-" 45596834 45596900 45596900 45596900 "MIR1249" 66
"NR_031652" "chr17" "-" 79106995 79107108 79107108 79107108 "MIR1250" 113
"NR_031653" "chr12" "+" 97885686 97885756 97885756 97885756 "MIR1251" 70
"NR_031700" "chr12" "+" 79813036 79813101 79813101 79813101 "MIR1252" 65
"NR_031654" "chr17" "-" 2651371 2651476 2651476 2651476 "MIR1253" 105
"NR_031655" "chr10" "+" 70519074 70519171 70519171 70519171 "MIR1254-1" 97
"NR_039606" "chr10" "+" 23682333 23682396 23682396 23682396 "MIR1254-2" 63
"NR_031656" "chr4" "-" 102251458 102251571 102251571 102251571 "MIR1255A" 113
"NR_031701" "chr4" "-" 36427987 36428050 36428050 36428050 "MIR1255B1" 63
"NR_031702" "chr1" "+" 167967897 167967964 167967964 167967964 "MIR1255B2" 67
"NR_031657" "chr1" "-" 21314806 21314925 21314925 21314925 "MIR1256" 119
"NR_031658" "chr20" "-" 60528601 60528718 60528718 60528718 "MIR1257" 117
"NR_031659" "chr2" "-" 180725562 180725635 180725635 180725635 "MIR1258" 73
"NR_029693" "chr19" "+" 52196506 52196592 52196592 52196592 "MIR125A" 86
"NR_029671" "chr11" "-" 121970464 121970552 121970552 121970552 "MIR125B1" 88
"NR_029694" "chr21" "+" 17962556 17962645 17962645 17962645 "MIR125B2" 89
"NR_029695" "chr9" "+" 139565053 139565138 139565138 139565138 "MIR126" 85
"NR_031661" "chr14" "+" 77732560 77732633 77732633 77732633 "MIR1260A" 73
"NR_036125" "chr11" "+" 96074601 96074690 96074690 96074690 "MIR1260B" 89
"NR_031663" "chr11" "-" 90602288 90602370 90602370 90602370 "MIR1261" 82
"NR_031664" "chr1" "-" 68649200 68649293 68649293 68649293 "MIR1262" 93
"NR_031665" "chr3" "-" 163889258 163889344 163889344 163889344 "MIR1263" 86
"NR_031563" "chrX" "+" 113887129 113887198 113887198 113887198 "MIR1264" 69
"NR_031668" "chr10" "+" 14478574 14478660 14478660 14478660 "MIR1265" 86
"NR_031670" "chr15" "-" 52569313 52569397 52569397 52569397 "MIR1266" 84
"NR_031671" "chr13" "-" 108183518 108183596 108183596 108183596 "MIR1267" 78
"NR_031672" "chr9" "+" 131114325 131424415 131424415 131424415 "MIR1268A" 310090
"NR_031673" "chr4" "+" 67142541 67142646 67142646 67142646 "MIR1269A" 105
"NR_039747" "chr17" "-" 12820584 12820659 12820659 12820659 "MIR1269B" 75
"NR_029696" "chr14" "+" 101349315 101349412 101349412 101349412 "MIR127" 97
"NR_036053" "chr19" "-" 20510080 20510163 20510163 20510163 "MIR1270" 83
"NR_031569" "chr5" "+" 175794948 175795034 175795034 175795034 "MIR1271" 86
"NR_031674" "chr15" "-" 65054585 65054714 65054714 65054714 "MIR1272" 129
"NR_031675" "chr8" "-" 101036209 101036312 101036312 101036312 "MIR1273A" 103
"NR_036100" "chr6" "+" 155174493 155174570 155174570 155174570 "MIR1273C" 77
"NR_128706" "chr1" "+" 240640408 240912217 240912217 240912217 "MIR1273E" 271809
"NR_039971" "chr1" "+" 53394345 53394444 53394444 53394444 "MIR1273F" 99
"NR_039972" "chr1" "+" 53405985 53406085 53406085 53406085 "MIR1273G" 100
"NR_106996" "chr16" "+" 24214436 24214552 24214552 24214552 "MIR1273H" 116
"NR_031681" "chr6" "-" 33967748 33967828 33967828 33967828 "MIR1275" 80
"NR_031682" "chr15" "-" 86313726 86313809 86313809 86313809 "MIR1276" 83
"NR_031685" "chrX" "+" 117520356 117520434 117520434 117520434 "MIR1277" 78
"NR_031691" "chr1" "+" 193105632 193105713 193105713 193105713 "MIR1278" 81
"NR_031692" "chr12" "-" 69666936 69666998 69666998 69666998 "MIR1279" 62
"NR_031694" "chr22" "+" 41488516 41488570 41488570 41488570 "MIR1281" 54
"NR_029672" "chr2" "+" 136422966 136423048 136423048 136423048 "MIR128-1" 82
"NR_031695" "chr15" "-" 44085856 44085957 44085957 44085957 "MIR1282" 101
"NR_029824" "chr3" "+" 35785967 35786051 35786051 35786051 "MIR128-2" 84
"NR_031573" "chr19" "+" 54191734 54191821 54191821 54191821 "MIR1283-1" 87
"NR_031696" "chr19" "+" 54261485 54261572 54261572 54261572 "MIR1283-2" 87
"NR_031697" "chr3" "-" 71591120 71591240 71591240 71591240 "MIR1284" 120
"NR_031618" "chr22" "-" 20236656 20236734 20236734 20236734 "MIR1286" 78
"NR_031619" "chr10" "-" 100154974 100155064 100155064 100155064 "MIR1287" 90
"NR_031698" "chr17" "+" 16185327 16185402 16185402 16185402 "MIR1288" 75
"NR_031620" "chr20" "-" 34041775 34041919 34041919 34041919 "MIR1289-1" 144
"NR_031621" "chr5" "-" 132763287 132763398 132763398 132763398 "MIR1289-2" 111
"NR_031622" "chr1" "-" 19223564 19223642 19223642 19223642 "MIR1290" 78
"NR_031623" "chr12" "-" 49048226 49048313 49048313 49048313 "MIR1291" 87
"NR_029596" "chr7" "+" 127847924 127847996 127847996 127847996 "MIR129-1" 72
"NR_031699" "chr20" "+" 2633422 2633488 2633488 2633488 "MIR1292" 66
"NR_029697" "chr11" "+" 43602943 43603033 43603033 43603033 "MIR129-2" 90
"NR_031625" "chr12" "-" 50627924 50627995 50627995 50627995 "MIR1293" 71
"NR_031626" "chr5" "+" 153726665 153726807 153726807 153726807 "MIR1294" 142
"NR_031627" "chr1" "-" 171070868 171070947 171070947 171070947 "MIR1295A" 79
"NR_049854" "chr1" "+" 171070879 171070939 171070939 171070939 "MIR1295B" 60
"NR_031566" "chr10" "-" 65132716 65132808 65132808 65132808 "MIR1296" 92
"NR_031628" "chr13" "-" 54886106 54886183 54886183 54886183 "MIR1297" 77
"NR_031578" "chrX" "+" 113949649 113949761 113949761 113949761 "MIR1298" 112
"NR_031629" "chr9" "-" 69002238 69002321 69002321 69002321 "MIR1299" 83
"NR_031570" "chr2" "-" 25551508 25551590 25551590 25551590 "MIR1301" 82
"NR_031631" "chr12" "-" 113132838 113132981 113132981 113132981 "MIR1302-1" 143
"NR_036267" "chr1" "+" 30365 30503 30503 30503 "MIR1302-10" 138
"NR_036268" "chr1" "+" 30365 30503 30503 30503 "MIR1302-11" 138
"NR_036051" "chr1" "+" 30365 30503 30503 30503 "MIR1302-2" 138
"NR_031632" "chr2" "-" 114340535 114340673 114340673 114340673 "MIR1302-3" 138
"NR_031633" "chr2" "-" 208133998 208134148 208134148 208134148 "MIR1302-4" 150
"NR_031634" "chr20" "-" 49231172 49231322 49231322 49231322 "MIR1302-5" 150
"NR_031635" "chr7" "-" 18166842 18166932 18166932 18166932 "MIR1302-6" 90
"NR_031636" "chr8" "-" 142867602 142867674 142867674 142867674 "MIR1302-7" 72
"NR_031637" "chr9" "-" 100125835 100125963 100125963 100125963 "MIR1302-8" 128
"NR_036266" "chr1" "+" 30365 30503 30503 30503 "MIR1302-9" 138
"NR_031638" "chr5" "+" 154065335 154065421 154065421 154065421 "MIR1303" 86
"NR_031639" "chr11" "-" 93466839 93466930 93466930 93466930 "MIR1304" 91
"NR_031640" "chr4" "+" 183090445 183090531 183090531 183090531 "MIR1305" 86
"NR_031706" "chr22" "+" 20073580 20073665 20073665 20073665 "MIR1306" 85
"NR_031707" "chr10" "-" 105154009 105154158 105154158 105154158 "MIR1307" 149
"NR_029673" "chr11" "+" 57408670 57408759 57408759 57408759 "MIR130A" 89
"NR_029845" "chr22" "+" 22007592 22007674 22007674 22007674 "MIR130B" 82
"NR_029674" "chr17" "-" 1953201 1953302 1953302 1953302 "MIR132" 101
"NR_031710" "chrX" "+" 85090784 85090863 85090863 85090863 "MIR1321" 79
"NR_031711" "chr8" "-" 10682882 10682953 10682953 10682953 "MIR1322" 71
"NR_031568" "chr19" "+" 54175221 54175294 54175294 54175294 "MIR1323" 73
"NR_031714" "chr3" "+" 75679913 75680009 75680009 75680009 "MIR1324" 96
"NR_029675" "chr18" "-" 19405658 19405746 19405746 19405746 "MIR133A1" 88
"NR_110369" "chr18" "-" 19405439 19411367 19411367 19411367 "MIR133A1HG" 5928
"NR_029676" "chr20" "+" 61162118 61162220 61162220 61162220 "MIR133A2" 102
"NR_029903" "chr6" "+" 52013720 52013839 52013839 52013839 "MIR133B" 119
"NR_029698" "chr14" "+" 101521023 101521096 101521096 101521096 "MIR134" 73
"NR_039836" "chr11" "+" 34963383 34963467 34963467 34963467 "MIR1343" 84
"NR_029677" "chr3" "-" 52328234 52328324 52328324 52328324 "MIR135A1" 90
"NR_029678" "chr12" "+" 97957589 97957689 97957689 97957689 "MIR135A2" 100
"NR_029893" "chr1" "-" 205417429 205417526 205417526 205417526 "MIR135B" 97
"NR_029699" "chr14" "+" 101351038 101351120 101351120 101351120 "MIR136" 82
"NR_029679" "chr1" "-" 98511625 98511727 98511727 98511727 "MIR137" 102
"NR_046105" "chr1" "-" 98453555 98515249 98515249 98515249 "MIR137HG" 61694
"NR_029700" "chr3" "+" 44155703 44155802 44155802 44155802 "MIR138-1" 99
"NR_029680" "chr16" "+" 56892429 56892513 56892513 56892513 "MIR138-2" 84
"NR_029603" "chr11" "-" 72326106 72326174 72326174 72326174 "MIR139" 68
"NR_029681" "chr16" "+" 69966983 69967083 69967083 69967083 "MIR140" 100
"NR_029682" "chr12" "+" 7073259 7073354 7073354 7073354 "MIR141" 95
"NR_029683" "chr17" "-" 56408592 56408679 56408679 56408679 "MIR142" 87
"NR_029684" "chr5" "+" 148808480 148808586 148808586 148808586 "MIR143" 106
"NR_029685" "chr17" "-" 27188550 27188636 27188636 27188636 "MIR144" 86
"NR_029686" "chr5" "+" 148810208 148810296 148810296 148810296 "MIR145" 88
"NR_031567" "chrX" "-" 63005881 63005967 63005967 63005967 "MIR1468" 86
"NR_031715" "chr15" "+" 96876489 96876536 96876536 96876536 "MIR1469" 47
"NR_029701" "chr5" "+" 159912358 159912457 159912457 159912457 "MIR146A" 99
"NR_030169" "chr10" "+" 104196268 104196341 104196341 104196341 "MIR146B" 73
"NR_031716" "chr19" "+" 15560358 15560419 15560419 15560419 "MIR1470" 61
"NR_031717" "chr2" "-" 232756951 232757008 232757008 232757008 "MIR1471" 57
"NR_029604" "chr9" "-" 123007256 123007328 123007328 123007328 "MIR147A" 72
"NR_030599" "chr15" "+" 45725247 45725327 45725327 45725327 "MIR147B" 80
"NR_029597" "chr7" "-" 25989538 25989606 25989606 25989606 "MIR148A" 68
"NR_029894" "chr12" "+" 54730999 54731098 54731098 54731098 "MIR148B" 99
"NR_029702" "chr2" "+" 241395417 241395506 241395506 241395506 "MIR149" 89
"NR_029703" "chr19" "-" 50004041 50004125 50004125 50004125 "MIR150" 84
"NR_039601" "chr14" "-" 100575755 100575851 100575851 100575851 "MIR151B" 96
"NR_029687" "chr17" "-" 46114526 46114613 46114613 46114613 "MIR152" 87
"NR_029688" "chr2" "-" 220158832 220158922 220158922 220158922 "MIR153-1" 90
"NR_029689" "chr7" "-" 157367027 157367114 157367114 157367114 "MIR153-2" 87
"NR_031718" "chr1" "-" 236016299 236016360 236016360 236016360 "MIR1537" 61
"NR_031719" "chr16" "-" 69599710 69599771 69599771 69599771 "MIR1538" 61
"NR_031720" "chr18" "+" 47013742 47013792 47013792 47013792 "MIR1539" 50
"NR_029704" "chr14" "+" 101526091 101526175 101526175 101526175 "MIR154" 84
"NR_030784" "chr21" "+" 26946291 26946356 26946356 26946356 "MIR155" 65
"NR_001458" "chr21" "+" 26934456 26947480 26947480 26947480 "MIR155HG" 13024
"NR_029485" "chr13" "-" 50623254 50623337 50623337 50623337 "MIR15A" 83
"NR_029663" "chr3" "+" 160122375 160122473 160122473 160122473 "MIR15B" 98
"NR_029486" "chr13" "-" 50623108 50623197 50623197 50623197 "MIR16-1" 89
"NR_029525" "chr3" "+" 160122532 160122613 160122613 160122613 "MIR16-2" 81
"NR_029487" "chr13" "+" 92002858 92002942 92002942 92002942 "MIR17" 84
"NR_027349" "chr13" "+" 92000073 92006829 92006829 92006829 "MIR17HG" 6756
"NR_029626" "chr1" "-" 198828172 198828282 198828282 198828282 "MIR181A1" 110
"NR_040073" "chr1" "-" 198777131 198906558 198906558 198906558 "MIR181A1HG" 129427
"NR_029611" "chr9" "+" 127454720 127454830 127454830 127454830 "MIR181A2" 110
"NR_038975" "chr9" "+" 127420714 127460907 127460907 127460907 "MIR181A2HG" 40193
"NR_029612" "chr1" "-" 198828001 198828111 198828111 198828111 "MIR181B1" 110
"NR_029782" "chr9" "+" 127455988 127456077 127456077 127456077 "MIR181B2" 89
"NR_029613" "chr19" "+" 13985512 13985622 13985622 13985622 "MIR181C" 110
"NR_030179" "chr19" "+" 13985688 13985825 13985825 13985825 "MIR181D" 137
"NR_029614" "chr7" "-" 129410222 129410332 129410332 129410332 "MIR182" 110
"NR_031726" "chr20" "+" 30825597 30825650 30825650 30825650 "MIR1825" 53
"NR_031728" "chr12" "+" 100583661 100583727 100583727 100583727 "MIR1827" 66
"NR_029615" "chr7" "-" 129414744 129414854 129414854 129414854 "MIR183" 110
"NR_029705" "chr15" "+" 79502129 79502213 79502213 79502213 "MIR184" 84
"NR_029706" "chr22" "+" 20020661 20020743 20020743 20020743 "MIR185" 82
"NR_029707" "chr1" "-" 71533313 71533399 71533399 71533399 "MIR186" 86
"NR_029616" "chr18" "-" 33484780 33484889 33484889 33484889 "MIR187" 109
"NR_029708" "chrX" "+" 49768108 49768194 49768194 49768194 "MIR188" 86
"NR_029488" "chr13" "+" 92003004 92003075 92003075 92003075 "MIR18A" 71
"NR_029949" "chrX" "-" 133304070 133304141 133304141 133304141 "MIR18B" 71
"NR_031729" "chr11" "-" 61582632 61582712 61582712 61582712 "MIR1908" 80
"NR_031730" "chr19" "-" 1816157 1816237 1816237 1816237 "MIR1909" 80
"NR_029709" "chr15" "+" 63116155 63116240 63116240 63116240 "MIR190A" 85
"NR_030600" "chr1" "-" 154166140 154166219 154166219 154166219 "MIR190B" 79
"NR_029690" "chr3" "-" 49058050 49058142 49058142 49058142 "MIR191" 92
"NR_031731" "chr16" "-" 85775226 85775306 85775306 85775306 "MIR1910" 80
"NR_031732" "chrX" "+" 113997743 113997823 113997823 113997823 "MIR1911" 80
"NR_031733" "chrX" "+" 113886018 113886098 113886098 113886098 "MIR1912" 80
"NR_031734" "chr6" "-" 166922841 166922921 166922921 166922921 "MIR1913" 80
"NR_031735" "chr20" "-" 62572817 62572897 62572897 62572897 "MIR1914" 80
"NR_031736" "chr10" "-" 21785490 21785570 21785570 21785570 "MIR1915" 80
"NR_029578" "chr11" "-" 64658608 64658718 64658718 64658718 "MIR192" 110
"NR_029710" "chr17" "+" 29887014 29887102 29887102 29887102 "MIR193A" 88
"NR_030177" "chr16" "+" 14397823 14397906 14397906 14397906 "MIR193B" 83
"NR_132983" "chr16" "+" 14396144 14420374 14420374 14420374 "MIR193BHG" 24230
"NR_029711" "chr1" "-" 220291498 220291583 220291583 220291583 "MIR194-1" 85
"NR_029829" "chr11" "-" 64658826 64658911 64658911 64658911 "MIR194-2" 85
"NR_133640" "chr11" "-" 64655929 64660921 64660921 64660921 "MIR194-2HG" 4992
"NR_029712" "chr17" "-" 6920933 6921020 6921020 6921020 "MIR195" 87
"NR_029582" "chr17" "-" 46709851 46709921 46709921 46709921 "MIR196A1" 70
"NR_029617" "chr12" "+" 54385521 54385631 54385631 54385631 "MIR196A2" 110
"NR_029911" "chr7" "-" 27209098 27209182 27209182 27209182 "MIR196B" 84
"NR_029583" "chr1" "+" 110141514 110141589 110141589 110141589 "MIR197" 75
"NR_036054" "chr16" "+" 70064248 70064325 70064325 70064325 "MIR1972-1" 77
"NR_036265" "chr16" "+" 70064248 70064325 70064325 70064325 "MIR1972-2" 77
"NR_031737" "chr4" "+" 117220880 117220924 117220924 117220924 "MIR1973" 44
"NR_031740" "chr1" "+" 26881032 26881084 26881084 26881084 "MIR1976" 52
"NR_029584" "chr3" "-" 120114514 120114576 120114576 120114576 "MIR198" 62
"NR_029586" "chr19" "-" 10928101 10928172 10928172 10928172 "MIR199A1" 71
"NR_029618" "chr1" "-" 172113674 172113784 172113784 172113784 "MIR199A2" 110
"NR_029619" "chr9" "-" 131006999 131007109 131007109 131007109 "MIR199B" 110
"NR_029489" "chr13" "+" 92003144 92003226 92003226 92003226 "MIR19A" 82
"NR_029490" "chr13" "+" 92003445 92003532 92003532 92003532 "MIR19B1" 87
"NR_029491" "chrX" "-" 133303700 133303796 133303796 133303796 "MIR19B2" 96
"NR_029834" "chr1" "+" 1103242 1103332 1103332 1103332 "MIR200A" 90
"NR_029639" "chr1" "+" 1102483 1102578 1102578 1102578 "MIR200B" 95
"NR_029779" "chr12" "+" 7072861 7072929 7072929 7072929 "MIR200C" 68
"NR_030170" "chr10" "-" 135061014 135061124 135061124 135061124 "MIR202" 110
"NR_108078" "chr10" "-" 135059982 135061389 135061389 135061389 "MIR202HG" 1407
"NR_029620" "chr14" "+" 104583741 104583851 104583851 104583851 "MIR203A" 110
"NR_039859" "chr14" "-" 104583754 104583840 104583840 104583840 "MIR203B" 86
"NR_029621" "chr9" "-" 73424890 73425000 73425000 73425000 "MIR204" 110
"NR_029622" "chr1" "+" 209605477 209605587 209605587 209605587 "MIR205" 110
"NR_031744" "chr8" "+" 75617927 75617982 75617982 75617982 "MIR2052" 55
"NR_033830" "chr8" "+" 75512100 75670587 75670587 75670587 "MIR2052HG" 158487
